tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
evosuiteDSE,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,1,198,7908,541,1,0,0,0,67,0,0.0,32,0,0.0,28,0,0.0,0,0.0,28,60,2
 
 
 

